,ID,title,ques,ans
763,1997,لا حرج على الصائم في استعمال السواك.,هل استخدام السواك يبطل الصيام؟ حيث إن الإنسان عندما يخرج السواك من فمه يكون عليه لعابه وعندها يصبح اللعاب مادة من خارج جسمه فهل إذا مص وابتلع اللعاب يفطر أم لا؟.,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه أما بعد:
فاستعمال الصائم السواك في النهار لا يضر ولا يؤثر على صحة الصوم، لأن النبي صلى الله عليه وسلم حث الأمة على السواك في كل وقت، ولم يستثن وقت الصوم ولا غيره، فدل ذلك على أنه غير مضر بالصوم. أما إذا أدخله في فمه حتى تبلل بريقه، ثم أخرجه من فمه، ثم رده إلى فمه مرة أخرى، ثم ابتلع البلل الذي كان على السواك، فإنه يفطر إذا فعل ذلك متعمداً. أما إن فعل ذلك خطأ أو نسياناً فلا يضره، كما لا يضره مجرد البلل في السواك.
والله أعلم."
764,1996,لا وصية لوارث,شرعاً هل يستطيع المسلم أن يتحكم بماله قبل الوفاة ( مثلاً بكتابته لزوجته ) مع وجود ورثة شرعيين بعد وفاته وماهي النسبة الشرعية لذلك إن كان هناك تحديد لذلك ، وهل التحديد بالثلث مقتصر على الوصية ؟ أفيدونا جزاكم الله خيراًً,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه أما بعد:

فقد ثبت عن نبينا صلى الله عليه وسلم أنه قال: ""لا وصية لوارث"" [رواه الدارقطني وهو صحيح]. وعليه فليس لهذا الرجل أن يوصي لزوجته بشيء يخصها لأنها من الورثة فإن أوصى لها بشيء آل الأمر إلى بقية الورثة فإن أجازوا فلها وإلا فلا.
والله أعلم."
765,1995,الغيرة منها المحمود ومنها المذموم,ماهي الغيرة وما أسبابها؟ خصوصا الغيرة الواقعة بين النساء,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه وسلم ..... وبعد:            
الغَيَْرةُ بفتح الغين: هي الحمية والأنفة وهي مشتقة من تغير القلب وهيجان الغضب بسبب المشاركة فيما به الاختصاص وأشد ما يكون ذلك بين الزوجين.      وقد تكون الغيرة شديدة بين النساء بعضهن بعضا. وبواعث الغيرة، كثيرة منها:       1. ضعف الإيمان في القلب وعدم الخوف من الله مما يجعل المرأة تتكلم على أختها المسلمة أو على زوجها حتى تروي غليل غيرتها.       2. مايبثه الشيطان في قلوب النساء من أوهام وخيالات وظنون سيئة مما يجعل المرأة تشك في تصرفات من حولها وقد أخبرنا النبي صلى الله عليه وسلم. أن الشيطان يجري من ابن آدم مجرى الدم.       3. الحقد والحسد وحب السمعة وهذا يظهر من خلال بعض الأقوال أو الأفعال السيئة التي تظهر على سلوك المرأة.       4. الإحساس بالنقص عند المرأة فقد ينقدح في ذهنها أن غيرها من أخواتها أفضل منها بدليل أن عندهن ما لا تملكه فيكون سبباً قوياً ودافعاً لغيرتها وتنقيصها للأخريات.             وهذا المذكور آنفاً هو الغيرة المذمومة بين النساء مطلقاً. أما الغيرة المحمودة فلها مفهومها الخاص بها وصورها المعروفة. وكذلك هناك الغيرة بين الزوجين ولها صورها ودوافعها لكنها ليست المقصودة بالسؤال. والله تعالى أعلم."
766,1999,صفة صلاة الجنازة,كيف تصلى صلاة الجنازة؟,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه. أما بعد:
فإن كيفية الصلاة على الجنازة هي: أن يكبر المصلي التكبيرة الأولى ويستفتح ويقرأ الفاتحة، ثم يكبر الثانية، ويصلي على النبي - صلى الله عليه وسلم - الصلاة الإبراهيمية التي نقرؤها في الصلاة، ثم يكبر الثالثة، ويجتهد في الدعاء للميت بالمغفرة ورفع الدرجات، وأن يبدله الله خيراً من أهله وأن يخلفه في أهله بخير، ثم يكبر الرابعة، ويدعو لجميع المسلمين أحياء وأمواتاً. وأفضل الدعاء ما ثبت في صحيح مسلم وغيره أن النبي - صلى الله عليه وسلم - صلى على جنازة فقال في دعائه لها: «اللهُمَّ، اغْفِرْ لَهُ وَارْحَمْهُ وَعَافِهِ وَاعْفُ عَنْهُ، وَأَكْرِمْ نُزُلَهُ، وَوَسِّعْ مُدْخَلَهُ، وَاغْسِلْهُ بِالْمَاءِ وَالثَّلْجِ وَالْبَرَدِ، وَنَقِّهِ مِنَ الْخَطَايَا كَمَا نَقَّيْتَ الثَّوْبَ الْأَبْيَضَ مِنَ الدَّنَسِ، وَأَبْدِلْهُ دَارًا خَيْرًا مِنْ دَارِهِ، وَأَهْلًا خَيْرًا مِنْ أَهْلِهِ وَزَوْجًا خَيْرًا مِنْ زَوْجِهِ، وَأَدْخِلْهُ الْجَنَّةَ وَأَعِذْهُ مِنْ عَذَابِ الْقَبْرِ »
وما ثبت في السنن أنه صلى الله عليه وسلم كان يَقُولُ: ""اللَّهُمَّ اغْفِرْ لِحَيِّنَا وَمَيِّتِنَا، وَشَاهِدِنَا وَغَائِبِنَا، وَصَغِيرِنَا وَكَبِيرِنَا، وَذَكَرِنَا وَأُنْثَانَا، اللَّهُمَّ مَنْ أَحْيَيْتَهُ مِنَّا فَأَحْيِهِ عَلَى الْإِسْلَامِ، وَمَنْ تَوَفَّيْتَهُ مِنَّا فَتَوَفَّهُ عَلَى الْإِيمَانِ، اللَّهُمَّ لَا تَحْرِمْنَا أَجْرَهُ، وَلَا تُضِلَّنَا بَعْدَهُ"".
 ويمكن أن يزيد بما جاء في الموطأ أن أبا هريرة كان يقول إذا صلى على جنازة: «اللَّهُمَّ إِنَّهُ عَبْدُكَ وَابْنُ عَبْدِكَ وَابْنُ أَمَتِكَ كَانَ يَشْهَدُ أَنْ لَا إِلَهَ إِلَّا أَنْتَ. وَأَنَّ مُحَمَّدًا عَبْدُكَ وَرَسُولُكَ. وَأَنْتَ أَعْلَمُ بِهِ. اللَّهُمَّ إِنْ كَانَ مُحْسِنًا، فَزِدْ فِي إِحْسَانِهِ. وَإِنْ كَانَ مُسِيئًا، فَتَجَاوَزْ عَنْ سَيِّئَاتِهِ. اللَّهُمَّ لَا تَحْرِمْنَا أَجْرَهُ، وَلَا تَفْتِنَّا بَعْدَهُ».
ثم يكبر الرابعة وإن شاء دعا أيضا ثم يسلم. فهذه الكيفية من أحسن كيفياتها ـ إن شاء الله تعالى ـ وهو سبحانه وتعالى أعلم."
767,2000,نجاسة مذي المرأة,نعلم أن الرجل قبل المجامعة ينزل منه سائل أبيض شفاف فهل هذا السائل نجس أم لا؟ علماً أن عائشة رضي الله عنها كانت تفرك المني إذا جاء على ملابسه صلى الله عليه وسلم وهذا السائل الأبيض يمكن أن يكون من ضمن المني لأنه هو الذي يرطب القناة وقد علمت أن هذا السائل الأبيض نجس فهل هو كذلك أم لا؟,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه أما بعد:
فقد اتفق الفقهاء على أن المذي نجس للأمر بغسل الذكر منه والوضوء كما في حديث علي رضي الله عنه قال: كنت رجلاً مذاء، فاستحييت أن أسأل رسول الله صلى الله عليه وسلم، فأمرت المقداد بن الأسود فسأله فقال: ""فيه الوضوء"" ولمسلم: ""يغسل ذكره ويتوضأ"". وأما المني فاختلف الفقهاء في طهارته إلى قولين أصحهما أنه طاهر لخبر عائشة رضي الله أنها كانت تحك المني من ثوب رسول الله صلى الله عليه وسلم ثم يصلي فيه. وقال ابن عباس رضي الله عنه: ""امسحه بإذخرة أو خرقة فإنما هو بمنزلة المخاط والبصاق"" [رواه الدارقطني]. فإن لم يسبق المنيَّ مذي فإنه يحكم بطهارته لما سبق وأما إن سبقه مذي فإن المني ينجس لمخالطة الطاهر النجس، والعبرة بخروج المذي لا بوجوده في مجراه.
والله أعلم."
768,2001,لا يباح التيمم مع وجود الماء إلا بشروط,السلام عليكم العلماء الأفاضل أتقدم لكم بسؤالي راجياً الإجابة:في بعض الأوقات أكون على جنابة ولكني أكون غير قادر على الاغتسال، ويدخل وقت الصلاة فقد أكون في مكان عملي أو أكون عند صديق في بيته فهل يجوز الوضوء بدون غسل جميع البدن؟,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه أما بعد:

فالواجب على الجنب إذا أراد الصلاة أن يغسل جميع بدنه، لقوله تعالى: (يا أيها الذين آمنوا لا تقربوا الصلاة وأنتم سكارى حتى تعلموا ما تقولون ولا جنباً إلا عابري سبيل حتى تغتسلوا) [النساء: 43] إلا إذا كان فاقداً الماء، أو مريضاً مرضاً لا يقدر معه على استعمال الماء، فحينئذ يكون فرضه التيمم لقوله تعالى: (وإن كنتم مرضى أو على سفر أو جاء أحد منكم من الغائط أو لامستم النساء فلم تجدوا ماء فتيمموا صعيداً طيباً) [النساء: 43] أما الوضوء فلا يجزئ عن الغسل بحال من الأحوال، لا في حال القدرة على استعمال الماء، ولا في حال العجز عنه.
وكون السائل في مكان عمله أو عند صديقه مع وجود الماء ليس من مبيحات التيمم التي جاءت في الآية المتقدمة ولا في معناها.
فالحاصل أن الواجب في مثل حال السائل هو الغسل، ولا يجزئ عنه غيره من تيمم أو وضوء، ولو صلى بدون ذلك الغسل فإنه بمثابة من لم يصل أصلاً، فهو تارك للصلاة، ولا يخفى حكم تاركها، فإن من أهل العلم من ذهب إلى تكفيره وإخراجه من ملة الإسلام، وألينهم فيه رأياً من أفتى بقتله حداً لا كفراً، أو حبسه حتى يصلي . وهذا كله إذا تركها تكاسلاً لا إنكاراً للوجوب، فإن أنكرها كفر إجماعاً.
والله أعلم."
769,2003,القراءة والسماع مطلوبان إلا أن القراءة أكثر ثواباً,أيهما أفضل: قراءة القرآن من المصحف لمن يعرف القراءة جيداً أم الاستماع إليه؟ وجزاكم الله كل خير.,"الحمد لله، والصلاة والسلام على رسول الله، وعلى آله وصحبه، أما بعد:
فاعلم -وفقك الله- أن كلاً من القراءة والاستماع مطلوب، وقد قرأ النبي صلى الله عليه وسلم القرآن وقد سمعه من غيره، كما ثبت في الحديث الصحيح: أن النبي صلى الله عليه وسلم طلب من ابن مسعود أن يقرأ عليه. وقد استمع النبي صلى الله عليه وسلم لقراءة أبي موسى الأشعري رضي الله عنه.
فكل من القراءة والاستماع مطلوبان، ويكون الأفضل بحسب حالة الشخص نفسه، فقد يكون في حالة القراءة له أفضل، وفي أخرى أن يستمع للقرآن من غيره أفضل.
وينبغي له أن يكون أكثر حاله القراءة، لأن ذلك الذي كان عليه النبي صلى الله عليه وسلم وأصحابه، حيث إن القراءة تشغل اللسان والقلب والعين، وقد روى الإمام أحمد في مسنده عن أبي هريرة رضي الله عنه عن رسول الله صلى الله عليه وسلم قال: من استمع إلى آية من كتاب الله كانت له حسنة مضاعفة، ومن تلاها كانت له نوراً يوم القيامة.
والله تعالى أعلم."
770,2004,,, 
771,2009,كيفية معرفة القبلة دون بوصلة,كيف أعرف اتجاه القبلة دون استخدام البوصلة؟,"الحمد لله، والصلاة والسلام على رسول الله، وعلى آله، وصحبه، أما بعد:
فاتفق الفقهاء على أن استقبال القبلة شرط في صحة الصلاة؛ لقوله تعالى: وَمِنْ حَيْثُ خَرَجْتَ فَوَلِّ وَجْهَكَ شَطْرَ الْمَسْجِدِ الْحَرَامِ وَحَيْثُ مَا كُنْتُمْ فَوَلُّوا وُجُوهَكُمْ شَطْرَهُ {البقرة:150}، إلا في حالتين:
في شدة الخوف، وصلاة النافلة للمسافر على الراحلة.
ومن كان مشاهدًا لعين الكعبة، ففرضه التوجه إلى عين الكعبة يقينًا.
وأهل مكة، فرضهم أن يتوجهوا إلى عين المسجد الحرام.
وأما غير المعاين للكعبة من أهل الآفاق، ففرضه إصابة جهة الكعبة؛ لقوله صلى الله عليه وسلم: ما بين المشرق والمغرب قبلة. رواه الترمذي، وابن ماجه.
ومن لم يعلم جهة القبلة بالدليل، ولم يكن معه بوصلة، وجب عليه التحري، والاجتهاد، إذا لم يجد ثقة يخبره بجهة القبلة.
ومن وجد ثقة يخبره بالقبلة، اتبعه؛ لأن خبره أقوى من الاجتهاد من غير العارف بالدليل.
ويكون التحري، والاجتهاد في معرفة القبلة بأشياء، منها: النجوم، والشمس.
وأقوى تلك الدلائل نجم القطب الشمالي، وهو نجم صغير من بنات نعش الصغرى، بين الفرقدين والجدي، وهذا النجم لا يزول من مكانه، ويمكن لكل أحد معرفته:
ففي مصر يكون هذا النجم خلف أذن المصلي اليسرى، وفي العراق يكون خلف اليمنى، وفي الشام يكون وراءه، وفي أكثر اليمن يكون قبالته مما يلي جانبه الأيسر.
كما ننبه إلى أن المساجد في الغالب يحرص مشيدوها على تحري جهة القبلة فيها، فلا ينبغي التشكيك في صحة اتجاهها، فمن لم يعرف جهة القبلة ووجد مسجدًا، اعتمد على محرابه في تحديد جهة القبلة.
والله تعالى أعلم."
772,2010,حكم علف الحيوانات بمواد نجسة,أعمل في شركة تصنع أعلاف الابقار والماشية بأنواعها وكافة أنواع الطيور ،ولابد من وجود بروتين في أعلاف هذه الحيوانات ،وحاليا نستخدم فول الصويا كمصدر للبروتين (نباتي). السؤال:-هل يجوزاستخدام مصادر بروتين من أصل حيواني مثل :- الريش ،الأحشاء الداخلية،الطيور النافقة ،الدم ،وكل ذلك يمكن الحصول عليه من المسالخ الخاصة بالدواجن،مع العلم أن مايرد الينا من دواجن مستوردة من بلد النصارى مثل فرنسا يزيدون على ما ذكرنا أعلاه مخلفات المجاري الآدمية والحيوانات النافقة بجميع أنواعها .أرجو من الله العلي القدير أن أجد عندكم الاجابة الشافية الوافية والسلام عليكم ورحمة الله .,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه أما بعد:

فينبغي التفصيل فيما إذا كانت هذه المواد النجسة المستخدمة في العلف تمر بمراحل من التحول حتى تستحيل عن وصفها السابق ولا يبقى للنجس أثر فيها أم لا . فإن كانت قد استحالت عن ذلك الوصف فالراجح إن شاء الله جواز العلف بها وإلا فلا ، مع أن الأفضل البعد عن هذا النوع من الأعلاف ، وفيما أباح الله ما يغني عن هذا .
والله أعلم ."
773,2011,للأم حضانة أطفالها قبل السابعة ويخيرون بعدها,بسم الله الرحمن الرحيم اشكركم على هذا الموقع المميز الذي يخدم جميع المسلمين في شتى المعموره أما سؤالي فهو : زوجتي طلبت مني الطلاق بتحريض من أمها وأنا لا أريد أن اطلقها لأن لها طفلين لم يتجاوزا الخامسة من العمر مع العلم بأن أبا زوجتي منفصل عن امها وهو يعيش في منطقة أخرى وأمها متزوجة برجل آخر فهل لا سمح الله إذا حصل الطلاق والذي اتمنى أن لا يحصل خوفا على تشتت الأولاد وضياعهم، سؤالي؟ هل يحق لها حضانة الأولاد وهي تعيش مع رجل غريب أي زوج أمها وأنا طبعا لا أريد لأولادي أن يعيشوا مع رجل غريب أفتوني أفادكم الله وأحسن ثوابكم والله نسأل أن يديم عليكم لم الشمل.,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه أما بعد:

فإن الطلاق لا يحل مشكلة . ولكنه دواء إذا استنفدت جميع الطرق لإصلاح ذات بين الزوجين. وعندئذ تظهر الحكمة من تشريع الطلاق، وقد قال صلى الله عليه وسلم: ""أبغض الحلال إلى الله الطلاق"" [رواه أبو داود وغيره]. فحاول التفاهم مع زوجتك وأمها وابعث أهل الصلاح بينكم فلعلهم يجدون سبيلاً للوفاق. وأما إن حدث الطلاق فإن زوج أم زوجتك محرم لها لأنه محرم عليها على التأبيد قال تعالى: (حرمت عليكم أمهاتكم……) إلى قوله تعالى: (…… وربائبكم اللاتي في حجوركم من نسائكم اللاتي دخلتم بهن فإن لم تكونوا دخلتم بهن فلا جناح عليكم…)[النساء:23] فحيث دخل هذا الرجل بأم زوجتك فإن امرأتك تحرم عليه تحريماً مؤبداً. وأما بالنسبة للحضانة فاعلم أن أحق الناس بحضانة الطفل أمه لأنها أرفق به وأحنى عليه، ويكون الابن عند أمه حتى إذا بلغ سبع سنين خُيِّر بين أبويه فكان عند من يختار منهما وأما البنت فإذا بلغت سبع سنين فأبوها أحق بها. إلا إذا كان هناك ما نع من حضانة الأم كأن تتزوج مثلاً، ومسائل الحضانة مما اختلف فيه الفقهاء فالمرجع في ذلك إلى المحكمة الشرعية الكائنة ببلدك فإن لم توجد فجماعة المسلمين من العلماء والوجهاء تقوم بهذا الجهد. والله نسأل أن يصلح بينكما.
والله تعالى أعلم."
774,2014,على الولي أن يتقي الله في موليته,أنا فتاة عمري 18 سنة ، طالبة جامعية . مشكلتي هي أنني أعيش حياة ضيقة وتحت ظروف شديدة وقاسية وهي أنني كنت متزوجة ولكن دون الدخول، ثم طلقت طلاق بينونة صغرى في عمر 15 سنة وكنت مجبرة من الأهل على الموافقة على هذا الزواج. والآن والدي وأهلي يعاملونني معاملة قاسية كأنني لست ابنتهم الكبرى في المنزل وليس هناك أهمية لرأيي، حيث والدي دائما ينعتني بكلمات لا تطاق ، لدرجة أنني فاقدة الأمل حتى في أي طلب أوخدمة من أهلي. لقد تعبت كثيرا من العيش في ظلهم وأصبحت معقدة دائماً. والآن أفرج الله سبحانه وتعالى بأمل العيش المريح. فقد جاء شخص وخطبني وهو متدين ذو أخلاق كريمة ومن الأشخاص نادر الحصول على شخص مثله مع الأخلاق والحياة المادية جيدة. إنني موافقة على الزواج من هذا الشخص لأنني أشعر بأنه سيسعدني في حياتي ولاأريد من أهلي رفض هذا الشخص. وأشعر بأن أهلي سيرفضون وأنا لا أريد ذلك. أريد أن أرتاح من العيش الضيق والذي يصعب التنفس فيه . وسؤالي هو إذا رفض أهلي الزواج منه وأنا أريد الزواج به، فكيف يمكنني فعل ذلك دون مضايقة أهلي؟,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه وسلم وبعد: نقول أولاً لأولياء الأمور القائمين على أمر المرأة. إن الحياة الزوجية أساسها المودة والرحمة قال تعالى: ( ومن آياته أن خلق لكم من أنفسكم أزواجاً لتسكنوا إليها وجعل بينكم مودة ورحمة إن في ذلك لآيات لقوم يتفكرون) . [ الروم: 21] ، ولا تكون هذه المودة إلا إذا رضي كل من الزوجين بالآخر ولذلك جعل الفقهاء رضى الزوجين شرطاً من شروط العقد، فلا يجوز لولي المرأة أن يرغمها على النكاح بل الواجب عليه أن يأذنها كما قال صلى الله عليه وسلم : "" والبكر تستأذن في نفسها وإذنها صماتها "" . [ رواه مسلم] . وقد روى البزار بإسناد رجاله رجال الصحيح عن أبي سعيد الخدري أن رجلاً أتى بابنة له إلى النبي صلى الله عليه وسلم فقال: إن ابنتي هذه أبت أن تتزوج. قال : فقال لها: أطيعي أباك، قال : فقالت: لا حتى تخبرني ما حق الزوج على زوجته؟ فرددت عليه مقالتها قال: فقال: ""حق الزوج على زوجته أن لو كان به قرحة فلحستها أو ابتدر منخراه صديداً أو دماً ثم لحسته ما أدت حقه"". قال: قالت والذي بعثك بالحق لا أتزوج أبدا. قال: فقال: "" لا تُنكحونهن إلا بإذنهن"" فأمر النبي صلى الله عليه وسلم أن لا تنكح المرأة إلا بإذنها وبعد موافقتها. ونقول لك أيتها الأخت الكريمة لا تيئسي من رحمة الله ولا تقنطي واصبري على معاملة أهلك لك واحتسبي في ذلك الأجر عند الله تعالى. وعليك أن تكثري من الدعاء أن ييسر لك الزوج الصالح أو الزواج من هذا الشاب الصالح وتلحي على الله في المسألة فإنه الله تعالى يقول: ""وإذا سألك عبادي عني فإني قريب أجيب دعوة الداع إذا دعان"" وصلي صلاة الاستخارة. واعلمي أنه إذا كان في الزواج من هذا الشاب خير لك فثقي أن الله سييسره لك وإن كان فيه غير ذلك فإن الله سيصرفه عنك وإن كان يبدو أن الخير لك في الارتباط به. وإن استمر حال أهلك هكذا وخشيت أن لا تحصلي مثل هذا الزوج فلك أن ترفعي أمرك للمحكمة لعضل أهلك لك. وأنت والحمد لله لازلت صغيرة السن وما زلت في الدراسة الجامعية فأحسني عشرة أهلك وإن أساءوا لك وتقربي إلى الله تعالى بالدعاء والطاعات والله نسأل أن يوفق لك الخير وأن يرزقك الزوج الصالح. والله تعالى أعلم."
775,2016,الإجهاض بغير ضرورة معتبرة من المحرمات,اريد ان أسأل عن كفارة الإجهاض إذا تم بعد 13 يوما من موعد الدورة بدون علم الزوج و ما على أم هذه المرأة التى ذهبت معها إلى الإجهاض و أعطتها النقود اللازمة للعملية مع العلم أنها عارضتها فى البداية . وشكرا,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه..... وبعد:

فالإجهاض محرم شرعاً لأنه اعتداء على نسمة قد تخرج إلى الدنيا تسبح الله تعالى وتؤمن به وتعبده. وتشتد الحرمة وتعظم الجريمة إن كان ذلك بعد نفخ الروح في النطفة لأنه قتل لنفس حرم الله قتلها بغير حق ولأنه قد يؤدي ـ لو أطلق العنان فيه ـ لإهلاك النسل. فإذن الإجهاض لا يجوز سواء كان بإذن الزوج أو بدون إذنه ، وقد ذكر العلماء حالة يجوز فيها الإجهاض وهي ما إذا كانت هنالك ضرورة محققة معتبرة شرعاً مثل أن يكون الإبقاء على الحمل يشكل خطراً محققاً على حياة الأم ولا يثبت ذلك إلا بتقرير من أطباء مأمونين موثوق بخبرتهم. فإن كانت هذه المرأة قامت بعملية الإجهاض دون أن تكون هنالك ضرورة محققة معتبرة شرعاً مثل ما ذكرنا فيجب عليها أن تتوب إلى الله تعالى توبة نصوحاً وأن تكثر من الاستغفار والأعمال الصالحة لعل الله سبحانه وتعالى يغفر لها ويتوب عليها ويمحو عنها سيئاتها. وإن كان الإجهاض حصل قبل تخلق النطفة - كما هي حال السائلة - فلا كفارة عليها غير ذلك ، وإن كان حصل بعد التخلق - كما إذا حصل بعد أربعين فما فوق - فعليها غرة (عبد أو وليدة) فإن لم تجد فعليها عشر دية أم الجنين ؛ لأن النبي صلى الله عليه وسلم قضى في إسقاط الجنين بغرة (عبد أو أمة) كما في البخاري. واختلف العلماء في وجوب صيام شهرين متتابعين عليها فمنهم من قال بالوجوب قياساً على قتل النفس ومنهم من لم يقل بالوجوب مستدلاً بأن النبي صلى الله عليه وسلم لم يذكر عنه ذلك في قضائه المتقدم والله أعلم. وأم هذه المرأة آثمة لتعاونها معها والله تعالى يقول "" وتعاونوا على البر والتقوى ولا تعاونوا على الإثم والعدوان "".[المائدة:2] والله تعالى أعلم."
776,2017,لا تصح إمامة كافر، وتصح خلف إمام غير مجود,عندي سؤالان أريد أن أوجههما إلى فضيلتكم وآمل منكم الإجابة، وجزاكم الله خيراً. الأول: ما حكم الصلوات التي صلاها بعض المسلمين وراء إمام غير مسلم بسبب جهلهم بأنه غير مسلم ؟ ماذا عليهم بعد علمهم بأن الإمام كان غير مسلم ؟ الثاني : إذا صلّى شخص وراء إمام ولم يطمئن قلبه من هذه الصلاة لسبب ما ، مثل وجود أخطاء في قراءة الإمام أو عدم تحسين الإمام القراءة ، فماذا يفعل ؟ وهل يجوز له أن يعيد الصلاة ، وهل يحصل على أجر صلاة الجماعة ؟ والسلام عليكم ورحمة الله وبركاته,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه أما بعد:
فلا تصح إمامة الكافر بإجماع أهل العلم، ومن صلى خلف إمام ثم تبين له بعد الصلاة أنه كافر وجب عليه إعادة تلك الصلاة. وإذا كان الإمام أميا لا يحسن قراءة الفاتحة والمأموم قارئ فلا يصح الاقتداء بهذا الإمام عند جمهور أهل العلم وتجب الإعادة. إلا أن يكون المأموم مثل إمامه فتصح إمامته بمثله. وكذلك إذا كان الإمام يخطئ في القراءة خطأ يحيل المعنى كأن يبدل حركة مكان حركة مثل أن يجعل التاء من (أنعمت) مضمومة بدلاً من الفتح. وعلى من صلى خلف هؤلاء أن يعيد الصلاة إذا كان ذلك في الفاتحة، ولا يشترط في صحة الصلاة أن يكون القارئ مجوداً في أصح أقوال أهل العلم .
      والله تعالى أعلم."
777,2023,توفي عن زوجة وثلاثة أبناء وبنتين,توفي والدي منذ فترة و ترك لنا مبلغ 70ألف ونريد تقسيم المبلغ بين الأسرة وهي كالتالي: الأم و 3 ذكور و 2 من الإناث أفيدونا أفادكم الله و السلام عليكم و رحمة الله و بركاته,"الحمد لله والصلاة والسلام على رسول الله وعلى آله وصحبه وسلم ..... وبعد: فيبدو من سؤال السائل أن المراد بالأم في سؤاله، هي زوجة المتوفى وهي أم الأولاد وعلى هذا فالتقسيم كما يلي: 1- للزوجة من ذلك المبلغ (8.750) ثمانية آلاف وسبعمائة وخمسون ريالاً. وهو ثمن المبلغ الكلي. والباقي بعد الثمن، يقسم على الأولاد كالأتي: لكل واحد من الأولاد الذكور الثلاثة من المبلغ خمسة عشر ألفاً وثلاثمائة واثنا عشر ريالاً ونصف. لكل واحد من البنتين سبعة ألف وستمائة وستة وخمسون ريالاً وربع ريال. والله تعالى أعلم. وهذه قسمة الله جل وعلا قال تعالى: ""يوصيكم الله في أولادكم للذكر مثل حظ الأنثيين… إلى قوله تعالى: فإن كان لكم ولد فلهن الثمن مما تركتم من بعد وصية توصون بها أو دين"" [النساء:11] هذا والله أعلم."
778,2024,تربية القطط في المنزل جائزة,ما حكم تربية القطط في المنزل؟ وهل هي طاهرة؟ جزاكم الله خيرًا.,"الحمد لله، والصلاة والسلام على رسول الله، وعلى آله، وصحبه، أما بعد:
فإن تربية القطط في المنزل، جائزة، إذا كان ذلك لغرض معتبر شرعًا، مثل أن تكون تربيتها لدفع ضرر بعض الحيوانات، كالفئران، ونحوها.
ويجب على من رباها أن يطعمها ما يكفيها، أو يتركها تأكل من خشاش الأرض؛ لأنه ثبت أن النبي صلى الله عليه وسلم قال: دخلت امرأة النار في هرة ربطتها، فلم تطعمها، ولم تدعها تأكل من خشاش الأرض. رواه البخاري.
ولا تتعارض تربيتها مع الطهارة؛ لأن الهرة (وهي القطة)، ليست نجسة؛ لما ثبت في الموطأ، والمسند، والسنن، أن أبا قتادة دخل على كبشة بنت كعب بن مالك، وهي زوجة ابنه، فسكبت له وضوءًا، فجاءت هرة لتشرب منه، فأصغى لها الإناء حتى شربت، قالت كبشة: فرآني أنظر إليه، فقال: أتعجبين يا ابنة أخي؟ فقالت: نعم، فقال: إن رسول الله صلى الله عليه وسلم قال: (إنها ليست بنجس، إنما هي من الطوافين، أو الطوافات). فهذا الحديث يدل على طهارة سؤر الهرة، بلا كراهة، وبه قال الشافعي، ومالك، وأحمد، وأبو يوسف من الحنفية.
وقال أبو حنيفة ومحمد: طاهر مكروه. ذكره البدر العيني في شرحه لسنن أبي داود.
وأما بولها: فنجس عند جمهور العلماء، قال الإمام النووي في المجموع: وأما بول باقي الحيوانات التي لا يؤكل لحمها، فنجس عندنا، وعند مالك، وأبي حنيفة، وأحمد، والعلماء كافة. وكذلك روثها، فإنه نجس، على الصحيح من خلاف العلماء؛ ولذلك يجب التحرز من البول، والروث، وتطهير ما يصبه ذلك.
والله أعلم."
